,tweet_id,timestamp,text,rating_numerator,rating_denominator,dog_stage,favorites,retweets,img_num,confidence,dog_breed
4194,668636665813057536,2015-11-23 03:46:18+00:00,This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 https://t.co/EM5fDykrJg,10.0,10,floofer,954.0,449.0,1.0,0.999956,komondor
4195,668633411083464705,2015-11-23 03:33:22+00:00,This is Churlie. He likes bagels. 10/10 https://t.co/k8P6FZlzAG,10.0,10,floofer,2572.0,1449.0,1.0,0.589011,Pekinese
4196,668631377374486528,2015-11-23 03:25:17+00:00,Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,5.0,10,floofer,655.0,292.0,1.0,0.904549,miniature_schnauzer
4197,668627278264475648,2015-11-23 03:09:00+00:00,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,9.0,10,floofer,290.0,100.0,1.0,0.965403,French_bulldog
4198,668625577880875008,2015-11-23 03:02:14+00:00,This is Maks. Maks just noticed something wasn't right. 10/10 https://t.co/0zBycaxyvs,10.0,10,floofer,351.0,117.0,1.0,0.0544548,groenendael
4199,668623201287675904,2015-11-23 02:52:48+00:00,This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,10.0,10,floofer,1299.0,681.0,4.0,0.708163,Chihuahua
4203,668567822092664832,2015-11-22 23:12:44+00:00,This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,11.0,10,floofer,219.0,49.0,1.0,0.985649,Shih-Tzu
4205,668542336805281792,2015-11-22 21:31:28+00:00,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,10.0,10,floofer,419.0,192.0,1.0,0.267695,American_Staffordshire_terrier
4206,668537837512433665,2015-11-22 21:13:35+00:00,This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 https://t.co/stEodX9Aba,8.0,10,floofer,234.0,63.0,1.0,0.372988,Lakeland_terrier
4207,668528771708952576,2015-11-22 20:37:34+00:00,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,12.0,10,floofer,428.0,202.0,1.0,0.195835,Labrador_retriever
4208,668507509523615744,2015-11-22 19:13:05+00:00,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 https://t.co/HvNg9JWxFt,10.0,10,floofer,300.0,94.0,1.0,0.0553794,basenji
4209,668496999348633600,2015-11-22 18:31:19+00:00,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,8.0,10,floofer,377.0,119.0,1.0,0.412879,Staffordshire_bullterrier
4210,668484198282485761,2015-11-22 17:40:27+00:00,Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. 9/10s good pups https://t.co/uXgmECGYEB,9.0,10,floofer,387.0,214.0,1.0,0.587372,standard_poodle
4211,668480044826800133,2015-11-22 17:23:57+00:00,Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her. 11/10 I would help https://t.co/be3zMW0Qj5,11.0,10,floofer,419.0,131.0,1.0,0.0999648,Labrador_retriever
4213,668297328638447616,2015-11-22 05:17:54+00:00,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,9.0,10,floofer,576.0,271.0,1.0,0.0327838,Eskimo_dog
4215,668286279830867968,2015-11-22 04:33:59+00:00,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,11.0,10,floofer,462.0,125.0,1.0,0.215944,golden_retriever
4216,668274247790391296,2015-11-22 03:46:11+00:00,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,10.0,10,floofer,759.0,211.0,1.0,0.406374,soft-coated_wheaten_terrier
4217,668268907921326080,2015-11-22 03:24:58+00:00,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,10.0,10,floofer,505.0,212.0,1.0,0.48483,Pembroke
4218,668256321989451776,2015-11-22 02:34:57+00:00,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,13.0,10,floofer,1191.0,541.0,1.0,0.0944294,Pembroke
4219,668248472370458624,2015-11-22 02:03:45+00:00,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,8.0,10,floofer,873.0,425.0,1.0,0.7345470000000001,Chihuahua
4220,668237644992782336,2015-11-22 01:20:44+00:00,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,10.0,10,floofer,5676.0,2559.0,1.0,0.8093199999999999,chow
4222,668221241640230912,2015-11-22 00:15:33+00:00,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,10.0,10,floofer,471.0,179.0,1.0,0.395101,chow
4223,668204964695683073,2015-11-21 23:10:52+00:00,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 https://t.co/4ilfcR5SlK,8.0,10,floofer,514.0,180.0,1.0,0.65518,Labrador_retriever
4224,668190681446379520,2015-11-21 22:14:07+00:00,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,12.0,10,floofer,596.0,182.0,1.0,0.958402,Blenheim_spaniel
4225,668171859951755264,2015-11-21 20:59:20+00:00,This is a Trans Siberian Kellogg named Alfonso. Huge ass eyeballs. Actually Dobby from Harry Potter. 7/10 https://t.co/XpseHBlAAb,7.0,10,floofer,444.0,171.0,1.0,0.664834,Chihuahua
4228,668113020489474048,2015-11-21 17:05:31+00:00,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 https://t.co/GCJzm3YsfX,6.0,10,floofer,616.0,215.0,1.0,0.548896,Pembroke
4230,667924896115245057,2015-11-21 04:37:59+00:00,This is Jiminy. He has always wanted to be a cheerleader. Can jump high enough to get on other dog. Go Jiminy. 9/10 https://t.co/fW6kIPFGD2,9.0,10,floofer,274.0,98.0,1.0,0.209051,Labrador_retriever
4231,667915453470232577,2015-11-21 04:00:28+00:00,Meet Otis. He is a Peruvian Quartzite. Pic sponsored by Planters. Ears on point. Killer sunglasses. 10/10 ily Otis https://t.co/tIaaBIMlJN,10.0,10,floofer,195.0,50.0,1.0,0.196655,boxer
4233,667902449697558528,2015-11-21 03:08:47+00:00,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with https://t.co/sJeHdGUt0W,9.0,10,floofer,794.0,348.0,1.0,0.298881,Norwegian_elkhound
4234,667886921285246976,2015-11-21 02:07:05+00:00,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik https://t.co/MT7Q4aDQS1,11.0,10,floofer,1719.0,969.0,1.0,0.8004319999999999,Pomeranian
4235,667885044254572545,2015-11-21 01:59:37+00:00,Meet Stu. Stu has stacks on stacks and an eye made of pure gold. 10/10 pay for my tuition pls https://t.co/7rkYZQdKEd,10.0,10,floofer,764.0,424.0,1.0,0.0885297,malamute
4236,667878741721415682,2015-11-21 01:34:35+00:00,This is Tedrick. He lives on the edge. Needs someone to hit the gas tho. Other than that he's a baller. 10&amp;2/10 https://t.co/LvP1TTYSCN,2.0,10,floofer,366.0,106.0,1.0,0.106003,miniature_pinscher
4239,667861340749471744,2015-11-21 00:25:26+00:00,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol) 9/10 https://t.co/J4GnJ5Swba,9.0,10,floofer,227.0,74.0,1.0,0.967275,malamute
4240,667832474953625600,2015-11-20 22:30:44+00:00,"THE EYES 12/10

I'm sorry. These are supposed to be funny but your dogs are too adorable https://t.co/z1xPTgVLc7",12.0,10,floofer,267.0,57.0,1.0,0.2142,miniature_pinscher
4241,667806454573760512,2015-11-20 20:47:20+00:00,This is Filup. He is overcome with joy after finally meeting his father. 10/10 https://t.co/TBmDJXJB75,10.0,10,floofer,971.0,446.0,1.0,0.187155,Chihuahua
4242,667801013445750784,2015-11-20 20:25:43+00:00,OMIGOD 12/10 https://t.co/SVMF4Frf1w,12.0,10,floofer,295.0,84.0,1.0,0.508392,flat-coated_retriever
4243,667793409583771648,2015-11-20 19:55:30+00:00,Dogs only please. Small cows and other non canines will not be tolerated. Sick tattoos tho 8/10 https://t.co/s1z7mX4c9O,8.0,10,floofer,637.0,302.0,1.0,0.5350729999999999,dalmatian
4245,667773195014021121,2015-11-20 18:35:10+00:00,This is a rare Hungarian Pinot named Jessiga. She is either mid-stroke or got stuck in the washing machine. 8/10 https://t.co/ZU0i0KJyqD,8.0,10,floofer,213.0,47.0,1.0,0.360465,West_Highland_white_terrier
4247,667728196545200128,2015-11-20 15:36:22+00:00,Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe. 11/10 https://t.co/LwrCwlWwPB,11.0,10,floofer,342.0,137.0,1.0,0.360159,kuvasz
4250,667546741521195010,2015-11-20 03:35:20+00:00,Here is George. George took a selfie of his new man bun and that is downright epic. (Also looks like Rand Paul) 9/10 https://t.co/afRtVsoIIb,9.0,10,floofer,312.0,115.0,1.0,0.787424,toy_poodle
4251,667544320556335104,2015-11-20 03:25:43+00:00,"This is Kial. Kial is either wearing a cape, which would be rad, or flashing us, which would be rude. 10/10 or 4/10 https://t.co/8zcwIoiuqR",10.0,10,floofer,786.0,481.0,1.0,0.412893,Pomeranian
4252,667538891197542400,2015-11-20 03:04:08+00:00,"This is a southwest Coriander named Klint. Hat looks expensive. Still on house arrest :(
9/10 https://t.co/IQTOMqDUIe",9.0,10,floofer,187.0,59.0,1.0,0.618957,Yorkshire_terrier
4253,667534815156183040,2015-11-20 02:47:56+00:00,"This is Frank (pronounced ""Fronq""). Too many boxing gloves, not enough passion. Frank is a lover not a fighter. 8/10 https://t.co/CpPxD28IpV",8.0,10,floofer,748.0,477.0,1.0,0.435254,Pembroke
4254,667530908589760512,2015-11-20 02:32:25+00:00,"Meet Naphaniel. He doesn't necessarily enjoy his day job, but he's damn good at it. 10/10 https://t.co/xoRWyQTcmy",10.0,10,floofer,428.0,218.0,1.0,0.633037,golden_retriever
4255,667524857454854144,2015-11-20 02:08:22+00:00,Another topnotch dog. His name is Big Jumpy Rat. Massive ass feet. Superior tail. Jumps high af. 12/10 great pup https://t.co/seESNzgsdm,12.0,10,floofer,1556.0,1017.0,1.0,0.08812239999999999,Chesapeake_Bay_retriever
4256,667517642048163840,2015-11-20 01:39:42+00:00,This is Dook &amp; Milo. Dook is struggling to find who he really is and Milo is terrified of what that might be. 8/10s https://t.co/fh5KflzBR0,8.0,10,floofer,340.0,176.0,1.0,0.125176,Italian_greyhound
4257,667509364010450944,2015-11-20 01:06:48+00:00,This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,12.0,10,floofer,6276.0,1932.0,1.0,0.636169,beagle
4258,667502640335572993,2015-11-20 00:40:05+00:00,Say hello to Hall and Oates. Oates is winking and Hall is contemplating the artistic entropy of the universe. 11/10s https://t.co/n5Wtb5Hvsl,11.0,10,floofer,499.0,201.0,1.0,0.996709,Labrador_retriever
4259,667495797102141441,2015-11-20 00:12:54+00:00,This is Philippe from Soviet Russia. Commanding leader. Misplaced other boot. Hung flag himself. 9/10 charismatic af https://t.co/5NhPV8E45i,9.0,10,floofer,478.0,240.0,1.0,0.143957,Chihuahua
4260,667491009379606528,2015-11-19 23:53:52+00:00,Two dogs in this one. Both are rare Jujitsu Pythagoreans. One slightly whiter than other. Long legs. 7/10 and 8/10 https://t.co/ITxxcc4v9y,7.0,10,floofer,475.0,202.0,1.0,0.852088,borzoi
4261,667470559035432960,2015-11-19 22:32:36+00:00,This is a northern Wahoo named Kohl. He runs this town. Chases tumbleweeds. Draws gun wicked fast. 11/10 legendary https://t.co/J4vn2rOYFk,11.0,10,floofer,232.0,88.0,1.0,0.304175,toy_poodle
4262,667455448082227200,2015-11-19 21:32:34+00:00,This is Reese and Twips. Reese protects Twips. Both think they're too good for seat belts. Simply reckless. 7/10s https://t.co/uLzRi1drVK,7.0,10,floofer,177.0,56.0,1.0,0.676376,Tibetan_terrier
4263,667453023279554560,2015-11-19 21:22:56+00:00,Meet Cupcake. I would do unspeakable things for Cupcake. 11/10 https://t.co/6uLCWR9Efa,11.0,10,floofer,291.0,80.0,1.0,0.8256700000000001,Labrador_retriever
4266,667435689202614272,2015-11-19 20:14:03+00:00,Ermergerd 12/10 https://t.co/PQni2sjPsm,12.0,10,floofer,283.0,79.0,1.0,0.999091,Rottweiler
4267,667405339315146752,2015-11-19 18:13:27+00:00,This is Biden. Biden just tripped... 7/10 https://t.co/3Fm9PwLju1,7.0,10,floofer,431.0,203.0,1.0,0.381377,Saint_Bernard
4268,667393430834667520,2015-11-19 17:26:08+00:00,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10 https://t.co/A37eGLz5WS,8.0,10,floofer,177.0,51.0,1.0,0.557009,papillon
4270,667211855547486208,2015-11-19 05:24:37+00:00,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions. 9/10 https://t.co/azEoGqVonH,9.0,10,floofer,444.0,220.0,1.0,0.462556,golden_retriever
4271,667200525029539841,2015-11-19 04:39:35+00:00,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10 https://t.co/60xYFRATPZ,11.0,10,floofer,569.0,237.0,1.0,0.694904,Siberian_husky
4272,667192066997374976,2015-11-19 04:05:59+00:00,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10 https://t.co/QCugm5ydl6,12.0,10,floofer,350.0,88.0,1.0,0.28364,Rottweiler
4274,667182792070062081,2015-11-19 03:29:07+00:00,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.co/s2yYuHabWl,10.0,10,floofer,13054.0,5526.0,1.0,0.949892,golden_retriever
4275,667177989038297088,2015-11-19 03:10:02+00:00,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10 https://t.co/jpaeu6LNmW,8.0,10,floofer,176.0,50.0,1.0,0.25924899999999995,vizsla
4276,667176164155375616,2015-11-19 03:02:47+00:00,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups? 4/10 still petable https://t.co/PZxSarAfSN,4.0,10,floofer,551.0,408.0,1.0,0.318981,soft-coated_wheaten_terrier
4277,667174963120574464,2015-11-19 02:58:01+00:00,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10 https://t.co/fGDWgukcBs",9.0,10,floofer,225.0,71.0,1.0,0.266437,toy_poodle
4278,667171260800061440,2015-11-19 02:43:18+00:00,Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,10.0,10,floofer,200.0,74.0,1.0,0.8412649999999999,giant_schnauzer
4279,667165590075940865,2015-11-19 02:20:46+00:00,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy. 10/10 https://t.co/li2XYBVuAY,10.0,10,floofer,2464.0,1020.0,1.0,0.140173,miniature_pinscher
4280,667160273090932737,2015-11-19 01:59:39+00:00,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10 https://t.co/DKhgkMx4N1,11.0,10,floofer,232.0,55.0,1.0,0.471351,golden_retriever
4281,667152164079423490,2015-11-19 01:27:25+00:00,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://t.co/h9R0EwKd9X,12.0,10,floofer,43736.0,15189.0,1.0,0.535411,toy_poodle
4282,667138269671505920,2015-11-19 00:32:12+00:00,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,10.0,10,floofer,4170.0,1963.0,1.0,0.747713,West_Highland_white_terrier
4283,667119796878725120,2015-11-18 23:18:48+00:00,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous https://t.co/3LZrJzg3BJ,10.0,10,floofer,300.0,118.0,1.0,0.741563,Pembroke
4284,667090893657276420,2015-11-18 21:23:57+00:00,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip. 7/10 https://t.co/Ks0jZtdIrr,7.0,10,floofer,304.0,111.0,1.0,0.959514,Chihuahua
4285,667073648344346624,2015-11-18 20:15:26+00:00,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10 https://t.co/DPSamreuRq,10.0,10,floofer,368.0,106.0,1.0,0.483682,Chihuahua
4288,667062181243039745,2015-11-18 19:29:52+00:00,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid. 10/10 https://t.co/tz1lpuvXLA,10.0,10,floofer,201.0,47.0,1.0,0.825678,Chesapeake_Bay_retriever
4289,667044094246576128,2015-11-18 18:17:59+00:00,12/10 gimme now https://t.co/QZAnwgnOMB,12.0,10,floofer,172.0,44.0,1.0,0.765266,golden_retriever
4291,666996132027977728,2015-11-18 15:07:24+00:00,This is Carll. He wants to be a donkey. But also a soccer star. Dreams big. 10/10 https://t.co/SVpNbhaIMk,10.0,10,floofer,222.0,80.0,1.0,0.0624899,Rottweiler
4294,666835007768551424,2015-11-18 04:27:09+00:00,These are Peruvian Feldspars. Their names are Cupit and Prencer. Both resemble Rand Paul. Sick outfits 10/10 &amp; 10/10 https://t.co/ZnEMHBsAs1,10.0,10,floofer,190.0,70.0,1.0,0.448459,Airedale
4295,666826780179869698,2015-11-18 03:54:28+00:00,12/10 simply brilliant pup https://t.co/V6ZzG45zzG,12.0,10,floofer,232.0,81.0,1.0,0.359383,Maltese_dog
4296,666817836334096384,2015-11-18 03:18:55+00:00,This is Jeph. He is a German Boston Shuttlecock. Enjoys couch. Lost body during French Revolution. True hero 9/10 https://t.co/8whlkYw3mO,9.0,10,floofer,463.0,225.0,1.0,0.496953,miniature_schnauzer
4297,666804364988780544,2015-11-18 02:25:23+00:00,This is Jockson. He is a Pinnacle Sagittarius. Fancy bandana. Enjoys lightly sucking on hot dog in nature. 8/10 https://t.co/RdKbAOEpDK,8.0,10,floofer,212.0,81.0,1.0,0.32879200000000003,English_setter
4299,666781792255496192,2015-11-18 00:55:42+00:00,This is a purebred Bacardi named Octaviath. Can shoot spaghetti out of mouth. 10/10 https://t.co/uEvsGLOFHa,10.0,10,floofer,348.0,172.0,1.0,0.618316,Italian_greyhound
4300,666776908487630848,2015-11-18 00:36:17+00:00,This is Josep. He is a Rye Manganese mix. Can drive w eyes closed. Very irresponsible. Menace on the roadways. 5/10 https://t.co/XNGeDwrtYH,5.0,10,floofer,314.0,152.0,1.0,0.167175,miniature_pinscher
4301,666739327293083650,2015-11-17 22:06:57+00:00,This is Lugan. He is a Bohemian Rhapsody. Very confused dog. Thinks his name is Rocky. Not amused by the snows 10/10 https://t.co/tI3uFLDHBI,10.0,10,floofer,213.0,60.0,1.0,0.546933,miniature_poodle
4302,666701168228331520,2015-11-17 19:35:19+00:00,This is a golden Buckminsterfullerene named Johm. Drives trucks. Lumberjack (?). Enjoys wall. 8/10 would hug softly https://t.co/uQbZJM2DQB,8.0,10,floofer,388.0,193.0,1.0,0.887707,Labrador_retriever
